"","SYMBOL","gene_id","coding_length","DESCRIPTION","GENEBIOTYPE","SEQCOORDSYSTEM","ENTREZID","Wildtype_Avg","Pax6cKO_Avg","logFC","logCPM","F","PValue","FDR"
"ENSMUSG00000036093","Arl5a","ENSMUSG00000036093",5409,"ADP-ribosylation factor-like 5A [Source:MGI Symbol;Acc:MGI:1922673]","protein_coding","chromosome",75423,4.4513909450785,4.28879169968498,-0.0582231173188025,4.5804350825776,0.0932622338354068,0.767002264350881,0.888037104429629
"ENSMUSG00000027327","1700037H04Rik","ENSMUSG00000027327",2286,"RIKEN cDNA 1700037H04 gene [Source:MGI Symbol;Acc:MGI:1914576]","protein_coding","chromosome",67326,3.03588753554089,3.27750461805541,0.103924772655207,2.88891563878585,0.0929520041525222,0.767377013594269,0.888396814786419
"ENSMUSG00000006345","Ggt1","ENSMUSG00000006345",3411,"gamma-glutamyltransferase 1 [Source:MGI Symbol;Acc:MGI:95706]","protein_coding","chromosome",14598,0.541803184103276,0.47028499332415,-0.204719938300761,0.969239803632528,0.0926084487135476,0.767792824680065,0.88873943083542
"ENSMUSG00000024800","Rpp30","ENSMUSG00000024800",4179,"ribonuclease P/MRP 30 subunit [Source:MGI Symbol;Acc:MGI:1859683]","protein_coding","chromosome",54364,0.744666352904644,0.678674265065864,-0.137986840920192,1.66817631855357,0.0925590034077452,0.767852739107431,0.88873943083542
"ENSMUSG00000056962","Jmjd6","ENSMUSG00000056962",4698,"jumonji domain containing 6 [Source:MGI Symbol;Acc:MGI:1858910]","protein_coding","chromosome",107817,4.98678967611679,5.19342977990738,0.0432303671102177,4.59582047197901,0.0924921032874739,0.767933832154637,0.88873943083542
"ENSMUSG00000010608","Rbm25","ENSMUSG00000010608",17376,"RNA binding motif protein 25 [Source:MGI Symbol;Acc:MGI:1914289]","protein_coding","chromosome",67039,11.4249727394205,11.203959167585,-0.0417158989721285,7.62614965755602,0.0924698837637306,0.767960772719843,0.88873943083542
"ENSMUSG00000109274","Gm45133","ENSMUSG00000109274",2773,"predicted gene 45133 [Source:MGI Symbol;Acc:MGI:5753709]","TEC","chromosome",NA,0.380428368529328,0.332586357789314,-0.207105093128146,0.24388070411717,0.0924429707486604,0.767993408790714,0.88873943083542
"ENSMUSG00000001416","Cct3","ENSMUSG00000001416",6370,"chaperonin containing Tcp1, subunit 3 (gamma) [Source:MGI Symbol;Acc:MGI:104708]","protein_coding","chromosome",12462,7.58013091732144,7.93365827293343,0.0455123908137271,5.63599490133517,0.092372220244811,0.768079229368902,0.888764575572311
"ENSMUSG00000107383","Gm4366","ENSMUSG00000107383",1342,"predicted gene 4366 [Source:MGI Symbol;Acc:MGI:3782551]","processed_pseudogene","chromosome",100043330,1.06572851992557,1.203996084599,0.155137852989724,0.791740082204128,0.0923073840008202,0.768157907728883,0.888781452355146
"ENSMUSG00000030881","Arfip2","ENSMUSG00000030881",4902,"ADP-ribosylation factor interacting protein 2 [Source:MGI Symbol;Acc:MGI:1924182]","protein_coding","chromosome",76932,2.92350822433934,3.08421750211872,0.0663635611968956,3.9029092391823,0.0918579929918988,0.768704079234616,0.889337428767018
"ENSMUSG00000066406","Akap13","ENSMUSG00000066406",20914,"A kinase (PRKA) anchor protein 13 [Source:MGI Symbol;Acc:MGI:2676556]","protein_coding","chromosome",75547,18.3828474971018,19.2108449863528,0.044101588534197,8.62815221970736,0.091806549815335,0.768766694932591,0.889337428767018
"ENSMUSG00000102976","Zc3h11a","ENSMUSG00000102976",6031,"zinc finger CCCH type containing 11A [Source:MGI Symbol;Acc:MGI:1917829]","protein_coding","chromosome",70579,1.67531755829882,1.8262684971227,0.0888399965419109,3.44292719854205,0.0917474467619487,0.768838657940078,0.889346485623545
"ENSMUSG00000022120","Rnf219","ENSMUSG00000022120",4435,"ring finger protein 219 [Source:MGI Symbol;Acc:MGI:1919736]","protein_coding","chromosome",72486,1.30206887108745,1.39386732533993,0.0831349679656909,2.63303078011605,0.0916091266734186,0.769007174243959,0.889467218720575
"ENSMUSG00000019996","Map7","ENSMUSG00000019996",7935,"microtubule-associated protein 7 [Source:MGI Symbol;Acc:MGI:1328328]","protein_coding","chromosome",17761,16.4660923292729,16.2086823916392,-0.0448622690929245,7.02950513753942,0.0915064859249053,0.7691323126989,0.889537763152264
"ENSMUSG00000038069","Cdkn2aip","ENSMUSG00000038069",3924,"CDKN2A interacting protein [Source:MGI Symbol;Acc:MGI:1918175]","protein_coding","chromosome",70925,4.72514858207634,4.53921551360776,-0.060286822174381,4.1978503480602,0.0913545367190195,0.76931770937705,0.889652129336231
"ENSMUSG00000021226","Acot2","ENSMUSG00000021226",2196,"acyl-CoA thioesterase 2 [Source:MGI Symbol;Acc:MGI:2159605]","protein_coding","chromosome",171210,1.39614509919043,1.52321838941134,0.12958695969757,1.7678837905494,0.0913202959745488,0.769359510708883,0.889652129336231
"ENSMUSG00000009207","Lnpk","ENSMUSG00000009207",9154,"lunapark, ER junction formation factor [Source:MGI Symbol;Acc:MGI:1918115]","protein_coding","chromosome",69605,0.915084780905086,0.858056937135649,-0.0905309788527731,3.05126519909729,0.0912281250170127,0.769472076504541,0.88970397822639
"ENSMUSG00000002396","Ocel1","ENSMUSG00000002396",7133,"occludin/ELL domain containing 1 [Source:MGI Symbol;Acc:MGI:1924340]","protein_coding","chromosome",77090,1.55233013668447,1.65113338122751,0.0943325942419928,3.53863112422603,0.0911528868215346,0.76956400918687,0.88970397822639
"ENSMUSG00000074909","Ranbp6","ENSMUSG00000074909",4575,"RAN binding protein 6 [Source:MGI Symbol;Acc:MGI:2683212]","protein_coding","chromosome",240614,2.249303931013,2.08506268097298,-0.106399824093729,3.33160052522581,0.091084274587483,0.76966403340224,0.88970397822639
"ENSMUSG00000022682","Rrn3","ENSMUSG00000022682",4318,"RRN3 RNA polymerase I transcription factor homolog (yeast) [Source:MGI Symbol;Acc:MGI:1925255]","protein_coding","chromosome",106298,6.17601787274315,6.48492525700362,0.0523539489830853,4.78510537576352,0.0910488094030561,0.769691249021396,0.88970397822639
"ENSMUSG00000017778","Cox7c","ENSMUSG00000017778",1131,"cytochrome c oxidase subunit 7C [Source:MGI Symbol;Acc:MGI:103226]","protein_coding","chromosome",12867,7.87898588104906,8.31734644228207,0.0801590545280713,3.22433655596744,0.0910210923733881,0.769725147961491,0.88970397822639
"ENSMUSG00000095597","Gm6472","ENSMUSG00000095597",651,"predicted pseudogene 6472 [Source:MGI Symbol;Acc:MGI:3648396]","transcribed_processed_pseudogene","chromosome",624124,79.6870192554426,83.7165912606189,0.0795429582060731,5.73240046245156,0.0916426630716476,0.769880949030904,0.889809895000129
"ENSMUSG00000032131","Abcg4","ENSMUSG00000032131",5211,"ATP binding cassette subfamily G member 4 [Source:MGI Symbol;Acc:MGI:1890594]","protein_coding","chromosome",192663,0.416398610078563,0.315788006049708,-0.366247711527276,1.07132774765781,0.0920855148382829,0.769961942159245,0.889829340105196
"ENSMUSG00000035486","Plk5","ENSMUSG00000035486",2678,"polo like kinase 5 [Source:MGI Symbol;Acc:MGI:3026984]","protein_coding","chromosome",216166,1.21334085417944,1.04528116261839,-0.202024102618916,1.68743790460751,0.0906313842950511,0.770261715963332,0.890075635340128
"ENSMUSG00000027665","Pik3ca","ENSMUSG00000027665",9088,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha [Source:MGI Symbol;Acc:MGI:1206581]","protein_coding","chromosome",18706,6.83682070052106,7.0510530807323,0.0352033484032652,5.98803136026991,0.0904515596845645,0.770422968043783,0.890075635340128
"ENSMUSG00000040651","Tasor","ENSMUSG00000040651",13627,"transcription activation suppressor [Source:MGI Symbol;Acc:MGI:1921694]","protein_coding","chromosome",218850,5.23555448159451,5.11273448150106,-0.0439188094609299,6.14750307106242,0.0904484706132247,0.770426759506818,0.890075635340128
"ENSMUSG00000044424","Gm9493","ENSMUSG00000044424",571,"predicted gene 9493 [Source:MGI Symbol;Acc:MGI:3779903]","processed_pseudogene","chromosome",670565,21.6775240206787,20.1544657138131,-0.0993352803321644,3.59308635520802,0.090473988698284,0.770454724435892,0.890075635340128
"ENSMUSG00000020267","Hint1","ENSMUSG00000020267",872,"histidine triad nucleotide binding protein 1 [Source:MGI Symbol;Acc:MGI:1321133]","protein_coding","chromosome",15254,29.3140920878224,30.5347846865394,0.0607427737589801,4.71326541122634,0.0903284032794705,0.770574182889212,0.890075635340128
"ENSMUSG00000032018","Sc5d","ENSMUSG00000032018",4866,"sterol-C5-desaturase [Source:MGI Symbol;Acc:MGI:1353611]","protein_coding","chromosome",235293,15.4105681815129,15.1873915509382,-0.0327631875314281,6.22571541558299,0.0902892125650202,0.770622326101433,0.890075635340128
"ENSMUSG00000033128","Gga1","ENSMUSG00000033128",3765,"golgi associated, gamma adaptin ear containing, ARF binding protein 1 [Source:MGI Symbol;Acc:MGI:2146207]","protein_coding","chromosome",106039,16.8450424924631,16.6102383138813,-0.0381575104138223,5.98867908382209,0.0902875525219919,0.770624365608536,0.890075635340128
"ENSMUSG00000040327","Cul9","ENSMUSG00000040327",12198,"cullin 9 [Source:MGI Symbol;Acc:MGI:1925559]","protein_coding","chromosome",78309,1.01094600842902,1.08837387074957,0.127657956357672,3.69483672134586,0.0909248738687561,0.770817910065311,0.890188008405997
"ENSMUSG00000032228","Tcf12","ENSMUSG00000032228",15529,"transcription factor 12 [Source:MGI Symbol;Acc:MGI:101877]","protein_coding","chromosome",21406,5.67762429059228,5.59747820691488,-0.0372367962791503,6.461670175259,0.0901039641144915,0.770850047230058,0.890188008405997
"ENSMUSG00000052914","Cyp2j6","ENSMUSG00000052914",3605,"cytochrome P450, family 2, subfamily j, polypeptide 6 [Source:MGI Symbol;Acc:MGI:1270148]","protein_coding","chromosome",13110,2.97752929756785,3.14247689232706,0.0720921074033176,3.49135642926548,0.0899027281150629,0.771097713185385,0.890336557682442
"ENSMUSG00000038462","Uqcrfs1","ENSMUSG00000038462",1363,"ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1 [Source:MGI Symbol;Acc:MGI:1913944]","protein_coding","chromosome",66694,20.045020802,20.8518509108479,0.0533379351402768,4.8095079042602,0.0898608652529569,0.771149273074106,0.890336557682442
"ENSMUSG00000028012","Rrh","ENSMUSG00000028012",5910,"retinal pigment epithelium derived rhodopsin homolog [Source:MGI Symbol;Acc:MGI:1097709]","protein_coding","chromosome",20132,0.228385081360197,0.196512533168626,-0.205510093674447,0.534578629369663,0.089842985597705,0.771171298357526,0.890336557682442
"ENSMUSG00000067150","Xpo5","ENSMUSG00000067150",6859,"exportin 5 [Source:MGI Symbol;Acc:MGI:1913789]","protein_coding","chromosome",72322,6.40766410171343,6.30572316167814,-0.0400185548451269,5.45645263253785,0.0897394489779743,0.771298888649169,0.890409731010492
"ENSMUSG00000039105","Atp6v1g1","ENSMUSG00000039105",1135,"ATPase, H+ transporting, lysosomal V1 subunit G1 [Source:MGI Symbol;Acc:MGI:1913540]","protein_coding","chromosome",66290,31.2333595808261,32.5508682110079,0.0609687690150275,5.18146900518492,0.0896573106966703,0.771400166868475,0.890418616169619
"ENSMUSG00000028114","Mettl14","ENSMUSG00000028114",7419,"methyltransferase like 14 [Source:MGI Symbol;Acc:MGI:2442926]","protein_coding","chromosome",210529,2.60026829106873,2.54516372758671,-0.0454132267458104,4.27294078265578,0.0896290635989173,0.771435007908113,0.890418616169619
"ENSMUSG00000056305","Usp39","ENSMUSG00000056305",2445,"ubiquitin specific peptidase 39 [Source:MGI Symbol;Acc:MGI:107622]","protein_coding","chromosome",28035,5.04148716633574,4.83327971067737,-0.0657891759704583,3.61595478907304,0.0893861685310688,0.771734853111426,0.890649535608553
"ENSMUSG00000021276","Cinp","ENSMUSG00000021276",3873,"cyclin-dependent kinase 2 interacting protein [Source:MGI Symbol;Acc:MGI:1914486]","protein_coding","chromosome",67236,1.44506906708007,1.37792548044596,-0.0914027741652493,2.50897429222739,0.0893629602159488,0.771763526348336,0.890649535608553
"ENSMUSG00000046185","Zfp84","ENSMUSG00000046185",4113,"zinc finger protein 84 [Source:MGI Symbol;Acc:MGI:107780]","protein_coding","chromosome",74352,6.04470166404079,5.90923470859977,-0.0447870194349506,4.63593714631273,0.0892884948011242,0.771855553946175,0.890681614926489
"ENSMUSG00000031808","Slc27a1","ENSMUSG00000031808",5835,"solute carrier family 27 (fatty acid transporter), member 1 [Source:MGI Symbol;Acc:MGI:1347098]","protein_coding","chromosome",26457,5.16314853302857,5.4233035121803,0.075379097475758,4.95862376606022,0.0894014458583075,0.772020011931073,0.890797262893009
"ENSMUSG00000040721","Zfhx2","ENSMUSG00000040721",18166,"zinc finger homeobox 2 [Source:MGI Symbol;Acc:MGI:2686934]","protein_coding","chromosome",239102,2.23248654929941,2.1804726412818,-0.0500624814364025,5.34185097243257,0.0887644135995083,0.772504431538384,0.891205405472601
"ENSMUSG00000031016","Wee1","ENSMUSG00000031016",3419,"WEE 1 homolog 1 (S. pombe) [Source:MGI Symbol;Acc:MGI:103075]","protein_coding","chromosome",22390,5.04426474075358,5.43052388619102,0.074661419848326,4.19077432825177,0.0887280047506615,0.772549588240611,0.891205405472601
"ENSMUSG00000048755","Mcat","ENSMUSG00000048755",2462,"malonyl CoA:ACP acyltransferase (mitochondrial) [Source:MGI Symbol;Acc:MGI:2388651]","protein_coding","chromosome",223722,1.85044408290391,1.73907292067281,-0.114100243854415,2.21281964220219,0.0887143408405322,0.77256653776492,0.891205405472601
"ENSMUSG00000072082","Ccnf","ENSMUSG00000072082",7800,"cyclin F [Source:MGI Symbol;Acc:MGI:102551]","protein_coding","chromosome",12449,1.52936847034272,1.4802895832722,-0.0687093651732202,3.58821453913044,0.0886501454243651,0.772646188748819,0.891223149174836
"ENSMUSG00000036181","Hist1h1c","ENSMUSG00000036181",1560,"histone cluster 1, H1c [Source:MGI Symbol;Acc:MGI:1931526]","protein_coding","chromosome",NA,124.325486706255,115.664863496628,-0.0924277447632075,7.54181869257537,0.0899039470288206,0.772771342696697,0.891293371801971
"ENSMUSG00000027170","Eif3m","ENSMUSG00000027170",2590,"eukaryotic translation initiation factor 3, subunit M [Source:MGI Symbol;Acc:MGI:1351744]","protein_coding","chromosome",98221,11.7048820394924,10.9521051806603,-0.086159822564788,4.87675652884666,0.0889338559267211,0.772958153399812,0.891381280479135
"ENSMUSG00000015202","Cnksr3","ENSMUSG00000015202",3837,"Cnksr family member 3 [Source:MGI Symbol;Acc:MGI:2674130]","protein_coding","chromosome",215748,14.904389442064,15.5593539282566,0.0432799366793206,5.88252099184945,0.0883845035270118,0.772976123008697,0.891381280479135
"ENSMUSG00000045996","Polr2k","ENSMUSG00000045996",624,"polymerase (RNA) II (DNA directed) polypeptide K [Source:MGI Symbol;Acc:MGI:102725]","protein_coding","chromosome",17749,4.28243388602662,3.87320349582465,-0.141834985510987,1.45782583767141,0.0883285820556966,0.773045648248553,0.891387327811632
"ENSMUSG00000043733","Ptpn11","ENSMUSG00000043733",7492,"protein tyrosine phosphatase, non-receptor type 11 [Source:MGI Symbol;Acc:MGI:99511]","protein_coding","chromosome",19247,19.6054789082692,19.3521444527021,-0.0351563912372458,7.19718348150547,0.0878290406238628,0.773667785009566,0.891915367165547
"ENSMUSG00000059810","Rgs3","ENSMUSG00000059810",10801,"regulator of G-protein signaling 3 [Source:MGI Symbol;Acc:MGI:1354734]","protein_coding","chromosome",50780,1.26011452402788,1.36415847931446,0.0863285193830837,3.8614204424972,0.0878478643104534,0.773677530979713,0.891915367165547
"ENSMUSG00000075000","Nrbf2","ENSMUSG00000075000",1860,"nuclear receptor binding factor 2 [Source:MGI Symbol;Acc:MGI:1354950]","protein_coding","chromosome",641340,6.41017494693755,6.18516569424353,-0.0753084963158858,3.58120928030658,0.0876671242618839,0.773869854425411,0.891915367165547
"ENSMUSG00000079108","Srp54c","ENSMUSG00000079108",3642,"signal recognition particle 54C [Source:MGI Symbol;Acc:MGI:3714359]","protein_coding","chromosome",100101806,1.68656606336385,1.6103606048855,-0.105267428725889,2.64972745156264,0.0876493196387133,0.773892086835422,0.891915367165547
"ENSMUSG00000022751","Nit2","ENSMUSG00000022751",2563,"nitrilase family, member 2 [Source:MGI Symbol;Acc:MGI:1261838]","protein_coding","chromosome",52633,1.46113315790621,1.60276055964194,0.147368696383839,2.03769049970074,0.0876132789715077,0.773937097944693,0.891915367165547
"ENSMUSG00000033166","Dis3","ENSMUSG00000033166",7754,"DIS3 homolog, exosome endoribonuclease and 3'-5' exoribonuclease [Source:MGI Symbol;Acc:MGI:1919912]","protein_coding","chromosome",72662,2.91141605277678,2.84587699120395,-0.0508452385860434,4.49632962233725,0.0875673763109612,0.773994440374544,0.891915367165547
"ENSMUSG00000001517","Foxm1","ENSMUSG00000001517",5754,"forkhead box M1 [Source:MGI Symbol;Acc:MGI:1347487]","protein_coding","chromosome",14235,4.37775355039773,4.84514634918736,0.103886146390129,4.75957894093736,0.0886217051879304,0.77401244025759,0.891915367165547
"ENSMUSG00000028609","Magoh","ENSMUSG00000028609",770,"mago homolog, exon junction complex core component [Source:MGI Symbol;Acc:MGI:1330312]","protein_coding","chromosome",17149,25.5179596219126,27.0877471511296,0.0910428697726248,4.34508062895692,0.0879130011038078,0.774104630938594,0.891915367165547
"ENSMUSG00000103220","Gm37728","ENSMUSG00000103220",2292,"predicted gene, 37728 [Source:MGI Symbol;Acc:MGI:5610956]","TEC","chromosome",NA,1.35595681805442,1.49249714397453,0.127753969695546,1.80121931651189,0.0874628735989768,0.774125048529663,0.891915367165547
"ENSMUSG00000022550","Adck5","ENSMUSG00000022550",3633,"aarF domain containing kinase 5 [Source:MGI Symbol;Acc:MGI:2679274]","protein_coding","chromosome",268822,1.79263159705186,1.92955075383675,0.089909184467467,2.80828284916057,0.0874454946188363,0.774146777183567,0.891915367165547
"ENSMUSG00000111133","Gm5831","ENSMUSG00000111133",1209,"predicted gene 5831 [Source:MGI Symbol;Acc:MGI:3779529]","processed_pseudogene","chromosome",545339,0.966171666040281,1.14291908203996,0.188450485870664,0.577909165152319,0.0873214510966644,0.7743019355481,0.892020016635831
"ENSMUSG00000038965","Ube2l3","ENSMUSG00000038965",5841,"ubiquitin-conjugating enzyme E2L 3 [Source:MGI Symbol;Acc:MGI:109240]","protein_coding","chromosome",22195,12.9396193378526,13.5065599004169,0.041381691132834,6.27876260359848,0.0871869018508218,0.774470371504258,0.892139943649239
