"","length","gc"
"ENSMUSG00000085762",1227,0.504482477587612
"ENSMUSG00000078134",1311,0.4279176201373
"ENSMUSG00000063870",8019,0.536351165980796
"ENSMUSG00000021619",1718,0.452270081490105
"ENSMUSG00000040138",1939,0.444043321299639
"ENSMUSG00000032217",8849,0.405921573059103
"ENSMUSG00000061455",5935,0.44212299915754
"ENSMUSG00000010086",3923,0.566148355850115
"ENSMUSG00000027882",5340,0.449625468164794
"ENSMUSG00000098234",1146,0.512216404886562
"ENSMUSG00000030695",2911,0.553074544829955
"ENSMUSG00000063364",2117,0.400566839867737
"ENSMUSG00000070348",4709,0.548311743469951
"ENSMUSG00000051451",4174,0.479156684235745
"ENSMUSG00000105403",3451,0.46595189800058
"ENSMUSG00000044827",3346,0.431560071727436
"ENSMUSG00000019373",3454,0.435437174290677
"ENSMUSG00000023707",2260,0.58141592920354
"ENSMUSG00000045318",3445,0.654862119013062
"ENSMUSG00000022974",5508,0.467864923747277
"ENSMUSG00000078528",980,0.519387755102041
"ENSMUSG00000063145",2445,0.404498977505112
"ENSMUSG00000080928",616,0.457792207792208
"ENSMUSG00000051412",2534,0.379636937647987
"ENSMUSG00000060279",4300,0.500232558139535
"ENSMUSG00000069755",3109,0.400771952396269
"ENSMUSG00000001558",2161,0.489588153632577
"ENSMUSG00000035840",4250,0.371058823529412
"ENSMUSG00000083674",3113,0.477995502730485
"ENSMUSG00000041215",11585,0.471212775140268
"ENSMUSG00000109729",649,0.460708782742681
"ENSMUSG00000020308",1402,0.635520684736091
"ENSMUSG00000069633",3397,0.502502207830439
"ENSMUSG00000020964",8555,0.444184687317358
"ENSMUSG00000115222",2749,0.49508912331757
"ENSMUSG00000111425",1061,0.489161168708765
"ENSMUSG00000024101",3903,0.574686138867538
"ENSMUSG00000005501",11871,0.428186336450173
"ENSMUSG00000025133",7038,0.465046888320546
"ENSMUSG00000095098",4715,0.547613997879109
"ENSMUSG00000021770",7639,0.430815551773792
"ENSMUSG00000022519",5325,0.445446009389671
"ENSMUSG00000032899",5865,0.423017902813299
"ENSMUSG00000034263",3277,0.486725663716814
"ENSMUSG00000089417",343,0.393586005830904
"ENSMUSG00000020642",7340,0.491008174386921
"ENSMUSG00000103049",2024,0.339920948616601
"ENSMUSG00000103094",2983,0.366074421723098
"ENSMUSG00000026155",3575,0.462657342657343
"ENSMUSG00000005233",3188,0.424404015056462
"ENSMUSG00000094248",480,0.641666666666667
"ENSMUSG00000103497",1316,0.348784194528875
"ENSMUSG00000032294",5001,0.544291141771646
"ENSMUSG00000104814",2228,0.459156193895871
"ENSMUSG00000115817",3000,0.418
"ENSMUSG00000035237",1342,0.501490312965723
"ENSMUSG00000117634",2365,0.495983086680761
"ENSMUSG00000053253",11553,0.405695490348827
"ENSMUSG00000034442",2139,0.413277232351566
"ENSMUSG00000045932",3927,0.423733129615483
"ENSMUSG00000042992",2506,0.539904229848364
"ENSMUSG00000111017",2739,0.436290617013509
"ENSMUSG00000106497",2332,0.524442538593482
"ENSMUSG00000118383",2697,0.454208379681127
"ENSMUSG00000039763",3565,0.466479663394109
"ENSMUSG00000103857",2869,0.433600557685605
"ENSMUSG00000111067",1441,0.440666204024983
"ENSMUSG00000105326",1212,0.35973597359736
"ENSMUSG00000026321",5985,0.473851294903927
"ENSMUSG00000103388",988,0.390688259109312
"ENSMUSG00000026821",6345,0.595271867612293
"ENSMUSG00000038916",4175,0.544191616766467
"ENSMUSG00000030894",5164,0.461851278079008
"ENSMUSG00000049630",2535,0.463116370808679
"ENSMUSG00000063600",4177,0.458223605458463
"ENSMUSG00000105895",2585,0.465377176015474
"ENSMUSG00000112099",788,0.477157360406091
"ENSMUSG00000102719",3841,0.382712835199167
"ENSMUSG00000070605",4550,0.368571428571429
"ENSMUSG00000037958",3628,0.442668136714443
"ENSMUSG00000081640",933,0.543408360128617
"ENSMUSG00000043301",7633,0.477662780034063
"ENSMUSG00000030374",7958,0.540462427745665
"ENSMUSG00000020319",5934,0.426356589147287
"ENSMUSG00000000581",3995,0.373466833541927
"ENSMUSG00000102359",2518,0.392374900714853
"ENSMUSG00000052248",1990,0.465326633165829
"ENSMUSG00000032297",3621,0.579121789560895
"ENSMUSG00000049562",3237,0.618473895582329
"ENSMUSG00000020684",4010,0.604488778054863
"ENSMUSG00000020303",5175,0.51207729468599
"ENSMUSG00000107286",2417,0.401323955316508
"ENSMUSG00000040697",6510,0.476651305683564
"ENSMUSG00000040661",11828,0.445214744673656
"ENSMUSG00000032051",3104,0.43395618556701
"ENSMUSG00000078937",3372,0.567615658362989
"ENSMUSG00000033728",5647,0.544182751903666
"ENSMUSG00000020248",5068,0.480465666929755
"ENSMUSG00000117545",1777,0.462014631401238
"ENSMUSG00000064380",203,0.576354679802956
"ENSMUSG00000117429",3421,0.395498392282958
"ENSMUSG00000108152",1691,0.460674157303371
"ENSMUSG00000086629",8345,0.389334931096465
"ENSMUSG00000033703",6255,0.518625099920064
"ENSMUSG00000040540",811,0.562268803945746
"ENSMUSG00000059327",6825,0.489377289377289
"ENSMUSG00000080776",813,0.464944649446494
"ENSMUSG00000036030",9158,0.470735968552086
"ENSMUSG00000022946",9890,0.53417593528817
"ENSMUSG00000042293",531,0.604519774011299
"ENSMUSG00000106432",3277,0.372291730241074
"ENSMUSG00000020255",123179,0.448469300773671
"ENSMUSG00000026365",8383,0.366217344626029
"ENSMUSG00000017428",6383,0.436628544571518
"ENSMUSG00000019843",4363,0.489800595920238
"ENSMUSG00000027583",8508,0.486248236953456
"ENSMUSG00000028398",741,0.516869095816464
"ENSMUSG00000087396",6432,0.487562189054726
"ENSMUSG00000047215",3081,0.486205777345018
"ENSMUSG00000059839",3789,0.431512272367379
"ENSMUSG00000049436",2089,0.438008616562949
"ENSMUSG00000100862",678,0.361356932153392
"ENSMUSG00000103646",2765,0.381555153707052
"ENSMUSG00000103931",1761,0.348665530948325
"ENSMUSG00000057531",3728,0.46593347639485
"ENSMUSG00000021367",2139,0.461430575035063
"ENSMUSG00000000486",2763,0.517553384002895
"ENSMUSG00000098374",6521,0.501763533200429
"ENSMUSG00000036438",1467,0.497614178595774
"ENSMUSG00000062683",1675,0.482388059701493
"ENSMUSG00000045128",1739,0.562967222541691
"ENSMUSG00000029847",3630,0.490082644628099
"ENSMUSG00000028478",1800,0.540555555555556
"ENSMUSG00000028047",4823,0.544681733360979
"ENSMUSG00000038217",1936,0.517045454545455
"ENSMUSG00000040767",1041,0.542747358309318
"ENSMUSG00000109640",3538,0.397964951950254
"ENSMUSG00000052221",3347,0.462802509710188
"ENSMUSG00000035232",2561,0.472862163217493
"ENSMUSG00000063281",3040,0.438815789473684
"ENSMUSG00000045316",1473,0.5010183299389
"ENSMUSG00000020514",981,0.509683995922528
"ENSMUSG00000000184",9409,0.502391327452439
"ENSMUSG00000022973",8085,0.425108225108225
"ENSMUSG00000101135",739,0.489851150202977
"ENSMUSG00000041187",5051,0.557315383092457
"ENSMUSG00000030670",2115,0.445390070921986
"ENSMUSG00000102691",1873,0.391350774159103
"ENSMUSG00000108365",2024,0.45899209486166
"ENSMUSG00000074746",5982,0.44366432631227
"ENSMUSG00000002496",9620,0.523804573804574
"ENSMUSG00000107278",3588,0.364548494983278
"ENSMUSG00000036270",5497,0.561579043114426
"ENSMUSG00000039717",3672,0.433006535947712
"ENSMUSG00000103585",5812,0.507398485891259
"ENSMUSG00000006398",1868,0.477516059957173
"ENSMUSG00000028567",2253,0.452285841100755
"ENSMUSG00000051185",4814,0.41587037806398
"ENSMUSG00000032680",1787,0.526580861779519
"ENSMUSG00000030247",2548,0.516875981161695
"ENSMUSG00000051934",4120,0.504368932038835
"ENSMUSG00000035202",11089,0.460546487510145
"ENSMUSG00000052584",1388,0.526657060518732
"ENSMUSG00000020022",1569,0.511790949649458
"ENSMUSG00000039754",2117,0.562588568729334
"ENSMUSG00000022054",5782,0.50363196125908
"ENSMUSG00000033952",11590,0.438481449525453
"ENSMUSG00000005102",7457,0.496982700818023
"ENSMUSG00000021012",7891,0.42504118616145
"ENSMUSG00000092029",661,0.475037821482602
"ENSMUSG00000034212",4846,0.490507635163021
"ENSMUSG00000103984",2928,0.49931693989071
"ENSMUSG00000020064",8729,0.408866995073892
"ENSMUSG00000047606",5487,0.417714598141061
"ENSMUSG00000095512",847,0.451003541912633
"ENSMUSG00000109109",1286,0.416796267496112
"ENSMUSG00000108678",2068,0.515473887814313
"ENSMUSG00000010492",2522,0.538065027755749
"ENSMUSG00000022992",3784,0.505549682875264
"ENSMUSG00000033124",5762,0.549461992363763
"ENSMUSG00000028901",7857,0.490899834542446
"ENSMUSG00000087049",481,0.426195426195426
"ENSMUSG00000108076",2685,0.418621973929237
"ENSMUSG00000087368",3515,0.44153627311522
"ENSMUSG00000107568",506,0.521739130434783
"ENSMUSG00000106926",799,0.474342928660826
"ENSMUSG00000020701",4693,0.614958448753463
"ENSMUSG00000046337",3190,0.505015673981191
"ENSMUSG00000051147",1522,0.397503285151117
"ENSMUSG00000099927",798,0.550125313283208
"ENSMUSG00000027957",10786,0.431577971444465
"ENSMUSG00000098973",123,0.560975609756098
"ENSMUSG00000014353",8395,0.419416319237641
"ENSMUSG00000062284",390,0.456410256410256
"ENSMUSG00000040812",6650,0.449924812030075
"ENSMUSG00000014550",8783,0.434817260617101
"ENSMUSG00000067878",2891,0.397094430992736
"ENSMUSG00000063576",2593,0.562283069803317
"ENSMUSG00000095134",1248,0.564903846153846
"ENSMUSG00000027170",2590,0.426640926640927
"ENSMUSG00000068921",6483,0.497609131574888
"ENSMUSG00000088712",129,0.542635658914729
"ENSMUSG00000003464",3815,0.480209698558322
"ENSMUSG00000112822",3135,0.385007974481659
"ENSMUSG00000034152",6001,0.432094650891518
"ENSMUSG00000061111",1282,0.598283931357254
"ENSMUSG00000115100",4686,0.459240290226206
"ENSMUSG00000043251",3693,0.571080422420796
"ENSMUSG00000042766",3792,0.540084388185654
"ENSMUSG00000104903",3187,0.426419830561657
"ENSMUSG00000064307",1210,0.490082644628099
"ENSMUSG00000062012",2652,0.497737556561086
"ENSMUSG00000017734",4389,0.501480975165186
"ENSMUSG00000021876",1637,0.467929138668296
"ENSMUSG00000001844",2864,0.512569832402235
"ENSMUSG00000042404",6031,0.588128005305919
"ENSMUSG00000015522",8007,0.429124516048458
"ENSMUSG00000021039",6586,0.4397206194959
"ENSMUSG00000020381",2039,0.51495831289848
"ENSMUSG00000045464",2040,0.514705882352941
"ENSMUSG00000030545",3182,0.455688246385921
"ENSMUSG00000036905",1088,0.497242647058824
"ENSMUSG00000046111",16238,0.40134252986821
"ENSMUSG00000107879",3923,0.50038236043844
"ENSMUSG00000054693",4913,0.415428455119072
"ENSMUSG00000028172",3762,0.448165869218501
"ENSMUSG00000048772",1713,0.548744892002335
"ENSMUSG00000041453",3400,0.484705882352941
"ENSMUSG00000040631",3054,0.538310412573674
"ENSMUSG00000118210",1047,0.683858643744031
"ENSMUSG00000107932",938,0.374200426439232
"ENSMUSG00000085156",2652,0.479260935143288
"ENSMUSG00000104184",3169,0.395708425370779
"ENSMUSG00000049191",4761,0.532031085906322
"ENSMUSG00000021458",11294,0.496812466796529
"ENSMUSG00000020886",13251,0.51098030337333
"ENSMUSG00000060860",5141,0.449523439019646
"ENSMUSG00000024767",2545,0.549705304518664
"ENSMUSG00000105472",4352,0.41015625
"ENSMUSG00000097080",2027,0.517513566847558
"ENSMUSG00000063171",943,0.590668080593849
"ENSMUSG00000105553",1832,0.394650655021834
"ENSMUSG00000113842",2880,0.39375
"ENSMUSG00000103255",5419,0.46539952020668
"ENSMUSG00000031398",7880,0.553045685279188
"ENSMUSG00000039157",6066,0.568084404879657
"ENSMUSG00000035561",2298,0.55526544821584
"ENSMUSG00000039826",6316,0.495408486383787
"ENSMUSG00000086533",3118,0.503527902501604
"ENSMUSG00000113776",3271,0.508407214918985
"ENSMUSG00000113055",4275,0.391812865497076
"ENSMUSG00000019433",1729,0.60266049739734
"ENSMUSG00000031446",6408,0.486579275905119
"ENSMUSG00000085936",3293,0.433950804737322
"ENSMUSG00000037669",7297,0.439358640537207
"ENSMUSG00000082926",750,0.5
"ENSMUSG00000032178",10843,0.475883058194227
"ENSMUSG00000038696",4059,0.504557772850456
"ENSMUSG00000059326",2871,0.659003831417625
"ENSMUSG00000026276",7979,0.412081714500564
"ENSMUSG00000044279",1564,0.597826086956522
"ENSMUSG00000029141",5380,0.451672862453532
"ENSMUSG00000103731",472,0.438559322033898
"ENSMUSG00000047067",1314,0.579147640791476
"ENSMUSG00000110945",2578,0.482932505818464
"ENSMUSG00000075415",10030,0.481455633100698
"ENSMUSG00000024006",11560,0.466695501730104
"ENSMUSG00000055782",5946,0.392532795156408
"ENSMUSG00000061104",789,0.475285171102662
"ENSMUSG00000029050",5562,0.544588277597986
"ENSMUSG00000107835",2889,0.497750086535133
"ENSMUSG00000021615",4213,0.391882269166864
"ENSMUSG00000108528",641,0.457098283931357
"ENSMUSG00000029505",13971,0.428888411709971
"ENSMUSG00000026566",3550,0.484788732394366
"ENSMUSG00000057265",4257,0.431759455015269
"ENSMUSG00000054099",8386,0.373479608871929
"ENSMUSG00000091383",339,0.687315634218289
"ENSMUSG00000015090",1649,0.548211036992116
"ENSMUSG00000058881",8275,0.545619335347432
"ENSMUSG00000006724",2574,0.535742035742036
"ENSMUSG00000009470",11212,0.445683196575098
"ENSMUSG00000023830",9308,0.479480017189514
"ENSMUSG00000107950",1145,0.523144104803493
"ENSMUSG00000038811",1877,0.534896110815131
"ENSMUSG00000033739",1336,0.535928143712575
"ENSMUSG00000107726",1891,0.43204653622422
"ENSMUSG00000015085",2128,0.573308270676692
"ENSMUSG00000029524",2398,0.500834028356964
"ENSMUSG00000092395",366,0.494535519125683
"ENSMUSG00000039983",2214,0.476061427280939
"ENSMUSG00000101514",2002,0.390609390609391
"ENSMUSG00000027291",8605,0.466821615339919
"ENSMUSG00000046413",3725,0.541744966442953
"ENSMUSG00000114069",978,0.425357873210634
"ENSMUSG00000030801",2891,0.49844344517468
"ENSMUSG00000020707",2140,0.521028037383177
"ENSMUSG00000039958",2496,0.428685897435897
"ENSMUSG00000017307",1997,0.470205307961943
"ENSMUSG00000078994",2324,0.42512908777969
"ENSMUSG00000033326",5782,0.4948114839156
"ENSMUSG00000024109",20733,0.392755510538755
"ENSMUSG00000106337",1467,0.366734832992502
"ENSMUSG00000038534",5920,0.551182432432432
"ENSMUSG00000062210",10328,0.467079783113865
"ENSMUSG00000019737",2946,0.548200950441276
"ENSMUSG00000026924",9189,0.48688649472195
"ENSMUSG00000027601",4372,0.465690759377859
"ENSMUSG00000102145",5027,0.442212054903521
"ENSMUSG00000081824",319,0.529780564263323
"ENSMUSG00000038168",3721,0.502821822090836
"ENSMUSG00000067860",4639,0.452899331752533
"ENSMUSG00000031671",1903,0.549132947976879
"ENSMUSG00000066036",17997,0.542090348391399
"ENSMUSG00000060981",470,0.578723404255319
"ENSMUSG00000033214",5263,0.519665589967699
"ENSMUSG00000086477",4791,0.471300354831977
"ENSMUSG00000114172",1732,0.360277136258661
"ENSMUSG00000097842",3510,0.488319088319088
"ENSMUSG00000001909",6306,0.519663812242309
"ENSMUSG00000020846",3512,0.549259681093394
"ENSMUSG00000037446",6664,0.54921968787515
"ENSMUSG00000043154",12455,0.428342031312726
"ENSMUSG00000025188",5855,0.478906917164816
"ENSMUSG00000086873",1354,0.613737075332349
"ENSMUSG00000022620",3680,0.553260869565217
"ENSMUSG00000098183",863,0.413673232908459
"ENSMUSG00000101262",1953,0.473118279569892
"ENSMUSG00000046341",450,0.535555555555556
"ENSMUSG00000101795",1270,0.489763779527559
"ENSMUSG00000104020",1259,0.334392374900715
"ENSMUSG00000020740",6245,0.499279423538831
"ENSMUSG00000024392",6215,0.564601769911504
"ENSMUSG00000063439",1454,0.570839064649243
"ENSMUSG00000118504",3018,0.454937044400265
"ENSMUSG00000088625",108,0.453703703703704
"ENSMUSG00000026469",17880,0.405872483221477
"ENSMUSG00000051146",1291,0.610379550735864
"ENSMUSG00000041552",3005,0.525457570715474
"ENSMUSG00000080059",426,0.553990610328638
"ENSMUSG00000030101",3405,0.488693098384728
"ENSMUSG00000107728",2448,0.491013071895425
"ENSMUSG00000073627",6437,0.473357153953705
"ENSMUSG00000110325",1812,0.476269315673289
"ENSMUSG00000004815",7189,0.4634858812074
"ENSMUSG00000024181",1380,0.578985507246377
"ENSMUSG00000084592",83,0.325301204819277
"ENSMUSG00000086583",1019,0.461236506378803
"ENSMUSG00000038264",3298,0.5767131594906
"ENSMUSG00000102714",3075,0.412682926829268
"ENSMUSG00000056228",7237,0.52521763161531
"ENSMUSG00000022877",1994,0.474423269809428
"ENSMUSG00000060268",2466,0.48742903487429
"ENSMUSG00000054814",7841,0.473536538706798
"ENSMUSG00000097906",955,0.556020942408377
"ENSMUSG00000046096",7773,0.412582014666152
"ENSMUSG00000027330",3728,0.53862660944206
"ENSMUSG00000054065",3616,0.599557522123894
"ENSMUSG00000022674",7132,0.380117779024117
"ENSMUSG00000094377",141,0.453900709219858
"ENSMUSG00000096401",930,0.49247311827957
"ENSMUSG00000067567",4839,0.42860095060963
"ENSMUSG00000012076",3455,0.451808972503618
"ENSMUSG00000013766",1273,0.549882168106834
"ENSMUSG00000029686",4040,0.450247524752475
"ENSMUSG00000034686",1359,0.690213392200147
"ENSMUSG00000070939",10972,0.441305140357273
"ENSMUSG00000032526",3060,0.468300653594771
"ENSMUSG00000100680",486,0.526748971193416
"ENSMUSG00000024414",985,0.50253807106599
"ENSMUSG00000097042",2311,0.44223279965383
"ENSMUSG00000113165",2173,0.524620340543028
"ENSMUSG00000066000",4111,0.382631963026028
"ENSMUSG00000028277",3530,0.448158640226629
"ENSMUSG00000085521",1628,0.544840294840295
"ENSMUSG00000045337",317,0.485804416403785
"ENSMUSG00000024970",3753,0.462829736211031
"ENSMUSG00000002006",3970,0.536020151133501
"ENSMUSG00000109165",513,0.49317738791423
"ENSMUSG00000030397",4735,0.572544878563886
"ENSMUSG00000044252",7787,0.446128162321818
"ENSMUSG00000052241",543,0.742173112338858
"ENSMUSG00000105881",2639,0.474422129594543
"ENSMUSG00000108267",1401,0.478229835831549
"ENSMUSG00000047804",6451,0.425360409238878
"ENSMUSG00000028552",6931,0.398210936372818
"ENSMUSG00000091971",2967,0.58948432760364
"ENSMUSG00000038807",7164,0.477526521496371
"ENSMUSG00000022793",3213,0.475879240585123
"ENSMUSG00000087168",4814,0.458246780224346
"ENSMUSG00000021103",5385,0.387372330547818
"ENSMUSG00000104060",2071,0.443264123611782
"ENSMUSG00000030557",14681,0.383216402152442
"ENSMUSG00000075245",492,0.479674796747968
"ENSMUSG00000037570",3506,0.538220193953223
"ENSMUSG00000002728",3705,0.398110661268556
"ENSMUSG00000040761",14089,0.487827383064802
"ENSMUSG00000033405",3579,0.484213467449008
"ENSMUSG00000024974",5541,0.414726583649161
"ENSMUSG00000042256",4503,0.467244059515878
"ENSMUSG00000049739",9723,0.531728890260208
"ENSMUSG00000002279",13589,0.523290897049084
"ENSMUSG00000005813",7000,0.449857142857143
"ENSMUSG00000058046",1783,0.48681996634885
"ENSMUSG00000091534",428,0.483644859813084
"ENSMUSG00000028850",2086,0.608341323106424
"ENSMUSG00000019906",3311,0.471760797342193
"ENSMUSG00000116838",1936,0.422004132231405
"ENSMUSG00000102758",10411,0.421861492652003
"ENSMUSG00000054836",2872,0.518105849582173
"ENSMUSG00000032766",919,0.524483133841132
"ENSMUSG00000086491",655,0.532824427480916
"ENSMUSG00000102157",2798,0.376697641172266
"ENSMUSG00000101856",1454,0.429848693259972
"ENSMUSG00000052928",6358,0.533343818810947
"ENSMUSG00000085172",772,0.440414507772021
"ENSMUSG00000021478",3628,0.508820286659316
"ENSMUSG00000031691",6285,0.550676213206046
"ENSMUSG00000031785",5421,0.560413207895222
"ENSMUSG00000000884",4219,0.554159753496089
"ENSMUSG00000085399",3224,0.491935483870968
"ENSMUSG00000067925",1195,0.597489539748954
"ENSMUSG00000029370",4260,0.432863849765258
"ENSMUSG00000024083",6657,0.421961844674778
"ENSMUSG00000020286",2007,0.417538614848032
"ENSMUSG00000049287",4885,0.525690890481064
"ENSMUSG00000041815",5681,0.488998415771871
"ENSMUSG00000036427",6452,0.513949163050217
"ENSMUSG00000047003",8595,0.483769633507853
"ENSMUSG00000038665",6242,0.477090676065364
"ENSMUSG00000028863",5211,0.49740932642487
"ENSMUSG00000053199",12685,0.439101300748916
"ENSMUSG00000106115",1857,0.465805061927841
"ENSMUSG00000101037",1319,0.479150871872631
"ENSMUSG00000021986",10660,0.463602251407129
"ENSMUSG00000022601",7440,0.426344086021505
"ENSMUSG00000024097",3550,0.454647887323944
"ENSMUSG00000002949",3664,0.484170305676856
"ENSMUSG00000027782",8940,0.399664429530201
"ENSMUSG00000029778",6601,0.530222693531283
"ENSMUSG00000113326",2028,0.428994082840237
"ENSMUSG00000034652",4738,0.488180666948079
"ENSMUSG00000083364",393,0.50381679389313
"ENSMUSG00000034108",1782,0.517396184062851
