"","SYMBOL","gene_id","length","gc","DESCRIPTION","GENEBIOTYPE","SEQCOORDSYSTEM","ENTREZID"
"ENSMUSG00000093565","Rab26os","ENSMUSG00000093565",497,0.446680080482897,"RAB26, member RAS oncogene family, opposite strand [Source:MGI Symbol;Acc:MGI:1922864]","lncRNA","chromosome","75614"
"ENSMUSG00000032202","Rab27a","ENSMUSG00000032202",3879,0.471513276617685,"RAB27A, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1861441]","protein_coding","chromosome","11891"
"ENSMUSG00000024511","Rab27b","ENSMUSG00000024511",10679,0.386365764584699,"RAB27B, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1931295]","protein_coding","chromosome","80718"
"ENSMUSG00000029128","Rab28","ENSMUSG00000029128",4529,0.402737911238684,"RAB28, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1917285]","protein_coding","chromosome","100972"
"ENSMUSG00000026433","Rab29","ENSMUSG00000026433",1468,0.510899182561308,"RAB29, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:2385107]","protein_coding","chromosome","226422"
"ENSMUSG00000047187","Rab2a","ENSMUSG00000047187",2133,0.443506797937178,"RAB2A, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1928750]","protein_coding","chromosome","59021"
"ENSMUSG00000022159","Rab2b","ENSMUSG00000022159",4163,0.437665145327889,"RAB2B, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1923588]","protein_coding","chromosome","76338"
"ENSMUSG00000030643","Rab30","ENSMUSG00000030643",9642,0.384982368803153,"RAB30, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1923235]","protein_coding","chromosome","75985"
"ENSMUSG00000056515","Rab31","ENSMUSG00000056515",3813,0.515604510883819,"RAB31, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1914603]","protein_coding","chromosome","106572"
"ENSMUSG00000019832","Rab32","ENSMUSG00000019832",2339,0.468576314664386,"RAB32, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1915094]","protein_coding","chromosome","67844"
"ENSMUSG00000031104","Rab33a","ENSMUSG00000031104",1158,0.53454231433506,"RAB33A, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:109493]","protein_coding","chromosome","19337"
"ENSMUSG00000027739","Rab33b","ENSMUSG00000027739",3538,0.460712266817411,"RAB33B, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1330805]","protein_coding","chromosome","19338"
"ENSMUSG00000002059","Rab34","ENSMUSG00000002059",2385,0.567295597484277,"RAB34, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:104606]","protein_coding","chromosome","19376"
"ENSMUSG00000029518","Rab35","ENSMUSG00000029518",2820,0.542198581560284,"RAB35, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1924657]","protein_coding","chromosome","77407"
"ENSMUSG00000020175","Rab36","ENSMUSG00000020175",6179,0.528402654151157,"RAB36, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1924127]","protein_coding","chromosome","76877"
"ENSMUSG00000020732","Rab37","ENSMUSG00000020732",5330,0.525703564727955,"RAB37, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1929945]","protein_coding","chromosome","58222"
"ENSMUSG00000030559","Rab38","ENSMUSG00000030559",1577,0.466708941027267,"RAB38, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1919683]","protein_coding","chromosome","72433"
"ENSMUSG00000031202","Rab39b","ENSMUSG00000031202",3401,0.394295795354308,"RAB39B, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1915040]","protein_coding","chromosome","67790"
"ENSMUSG00000031840","Rab3a","ENSMUSG00000031840",2226,0.55570530098832,"RAB3A, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:97843]","protein_coding","chromosome","19339"
"ENSMUSG00000003411","Rab3b","ENSMUSG00000003411",3524,0.491203178206583,"RAB3B, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1917158]","protein_coding","chromosome","69908"
"ENSMUSG00000021700","Rab3c","ENSMUSG00000021700",12049,0.367250394223587,"RAB3C, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1914545]","protein_coding","chromosome","67295"
"ENSMUSG00000019066","Rab3d","ENSMUSG00000019066",4196,0.542897998093422,"RAB3D, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:97844]","protein_coding","chromosome","19340"
"ENSMUSG00000036104","Rab3gap1","ENSMUSG00000036104",11739,0.434960388448761,"RAB3 GTPase activating protein subunit 1 [Source:MGI Symbol;Acc:MGI:2445001]","protein_coding","chromosome","226407"
"ENSMUSG00000039318","Rab3gap2","ENSMUSG00000039318",10800,0.472407407407407,"RAB3 GTPase activating protein subunit 2 [Source:MGI Symbol;Acc:MGI:1916043]","protein_coding","chromosome","98732"
"ENSMUSG00000024663","Rab3il1","ENSMUSG00000024663",7161,0.529255690546013,"RAB3A interacting protein (rabin3)-like 1 [Source:MGI Symbol;Acc:MGI:1922010]","protein_coding","chromosome","74760"
"ENSMUSG00000064181","Rab3ip","ENSMUSG00000064181",3175,0.537322834645669,"RAB3A interacting protein [Source:MGI Symbol;Acc:MGI:105933]","protein_coding","chromosome","216363"
"ENSMUSG00000025170","Rab40b","ENSMUSG00000025170",2008,0.510956175298805,"Rab40B, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:2183451]","protein_coding","chromosome","217371"
"ENSMUSG00000025730","Rab40c","ENSMUSG00000025730",3094,0.533613445378151,"Rab40C, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:2183454]","protein_coding","chromosome","224624"
"ENSMUSG00000030055","Rab43","ENSMUSG00000030055",5526,0.521534563879841,"RAB43, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1917084]","protein_coding","chromosome","69834"
"ENSMUSG00000064147","Rab44","ENSMUSG00000064147",5065,0.569002961500494,"RAB44, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:3045302]","protein_coding","chromosome","442827"
"ENSMUSG00000019478","Rab4a","ENSMUSG00000019478",1757,0.541832669322709,"RAB4A, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:105069]","protein_coding","chromosome","19341"
"ENSMUSG00000053291","Rab4b","ENSMUSG00000053291",1970,0.591878172588832,"RAB4B, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:105071]","protein_coding","chromosome","19342"
"ENSMUSG00000017831","Rab5a","ENSMUSG00000017831",5270,0.431309297912713,"RAB5A, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:105926]","protein_coding","chromosome","271457"
"ENSMUSG00000000711","Rab5b","ENSMUSG00000000711",4201,0.448940728398,"RAB5B, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:105938]","protein_coding","chromosome","19344"
"ENSMUSG00000019173","Rab5c","ENSMUSG00000019173",2194,0.515952597994531,"RAB5C, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:105306]","protein_coding","chromosome","19345"
"ENSMUSG00000027637","Rab5if","ENSMUSG00000027637",2871,0.470916057122954,"RAB5 interacting factor [Source:MGI Symbol;Acc:MGI:1914638]","protein_coding","chromosome","67388"
"ENSMUSG00000030704","Rab6a","ENSMUSG00000030704",3728,0.442328326180258,"RAB6A, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:894313]","protein_coding","chromosome","19346"
"ENSMUSG00000032549","Rab6b","ENSMUSG00000032549",5031,0.515404492148678,"RAB6B, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:107283]","protein_coding","chromosome","270192"
"ENSMUSG00000079477","Rab7","ENSMUSG00000079477",2610,0.506513409961686,"RAB7, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:105068]","protein_coding","chromosome","19349"
"ENSMUSG00000052688","Rab7b","ENSMUSG00000052688",4624,0.491782006920415,"RAB7B, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:2442295]","protein_coding","chromosome","226421"
"ENSMUSG00000003037","Rab8a","ENSMUSG00000003037",4678,0.494228302693459,"RAB8A, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:96960]","protein_coding","chromosome","17274"
"ENSMUSG00000036943","Rab8b","ENSMUSG00000036943",4733,0.449397844918656,"RAB8B, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:2442982]","protein_coding","chromosome","235442"
"ENSMUSG00000079316","Rab9","ENSMUSG00000079316",1749,0.488279016580903,"RAB9, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1890695]","protein_coding","chromosome","56382"
"ENSMUSG00000043463","Rab9b","ENSMUSG00000043463",3980,0.404522613065327,"RAB9B, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:2442454]","protein_coding","chromosome","319642"
"ENSMUSG00000003380","Rabac1","ENSMUSG00000003380",1523,0.560078791858175,"Rab acceptor 1 (prenylated) [Source:MGI Symbol;Acc:MGI:1201692]","protein_coding","chromosome","14470"
"ENSMUSG00000020817","Rabep1","ENSMUSG00000020817",6868,0.436808386721025,"rabaptin, RAB GTPase binding effector protein 1 [Source:MGI Symbol;Acc:MGI:1860236]","protein_coding","chromosome","54189"
"ENSMUSG00000030727","Rabep2","ENSMUSG00000030727",5322,0.583427282976325,"rabaptin, RAB GTPase binding effector protein 2 [Source:MGI Symbol;Acc:MGI:1917564]","protein_coding","chromosome","70314"
"ENSMUSG00000070953","Rabepk","ENSMUSG00000070953",3814,0.464866282118511,"Rab9 effector protein with kelch motifs [Source:MGI Symbol;Acc:MGI:2139530]","protein_coding","chromosome","227746"
"ENSMUSG00000035437","Rabgap1","ENSMUSG00000035437",12615,0.421403091557669,"RAB GTPase activating protein 1 [Source:MGI Symbol;Acc:MGI:2385139]","protein_coding","chromosome","227800"
"ENSMUSG00000026721","Rabgap1l","ENSMUSG00000026721",23232,0.387353650137741,"RAB GTPase activating protein 1-like [Source:MGI Symbol;Acc:MGI:1352507]","protein_coding","chromosome","29809"
"ENSMUSG00000025340","Rabgef1","ENSMUSG00000025340",4168,0.472408829174664,"RAB guanine nucleotide exchange factor (GEF) 1 [Source:MGI Symbol;Acc:MGI:1929459]","protein_coding","chromosome","56715"
"ENSMUSG00000040472","Rabggta","ENSMUSG00000040472",3768,0.528927813163482,"Rab geranylgeranyl transferase, a subunit [Source:MGI Symbol;Acc:MGI:1860443]","protein_coding","chromosome","56187"
"ENSMUSG00000038975","Rabggtb","ENSMUSG00000038975",2421,0.453944650970673,"Rab geranylgeranyl transferase, b subunit [Source:MGI Symbol;Acc:MGI:99537]","protein_coding","chromosome","19352"
"ENSMUSG00000042229","Rabif","ENSMUSG00000042229",2861,0.475707794477455,"RAB interacting factor [Source:MGI Symbol;Acc:MGI:2138605]","protein_coding","chromosome","98710"
"ENSMUSG00000022621","Rabl2","ENSMUSG00000022621",2960,0.509797297297297,"RAB, member RAS oncogene family-like 2 [Source:MGI Symbol;Acc:MGI:1915958]","protein_coding","chromosome","68708"
"ENSMUSG00000022827","Rabl3","ENSMUSG00000022827",6369,0.387187941592087,"RAB, member RAS oncogene family-like 3 [Source:MGI Symbol;Acc:MGI:1914907]","protein_coding","chromosome","67657"
"ENSMUSG00000015087","Rabl6","ENSMUSG00000015087",6379,0.503056905471077,"RAB, member RAS oncogene family-like 6 [Source:MGI Symbol;Acc:MGI:2442633]","protein_coding","chromosome","227624"
"ENSMUSG00000001847","Rac1","ENSMUSG00000001847",4496,0.505338078291815,"Rac family small GTPase 1 [Source:MGI Symbol;Acc:MGI:97845]","protein_coding","chromosome","19353"
"ENSMUSG00000033220","Rac2","ENSMUSG00000033220",3103,0.549145987753787,"Rac family small GTPase 2 [Source:MGI Symbol;Acc:MGI:97846]","protein_coding","chromosome","19354"
"ENSMUSG00000018012","Rac3","ENSMUSG00000018012",1293,0.610208816705336,"Rac family small GTPase 3 [Source:MGI Symbol;Acc:MGI:2180784]","protein_coding","chromosome","170758"
"ENSMUSG00000023015","Racgap1","ENSMUSG00000023015",7079,0.459528181946603,"Rac GTPase-activating protein 1 [Source:MGI Symbol;Acc:MGI:1349423]","protein_coding","chromosome","26934"
"ENSMUSG00000020372","Rack1","ENSMUSG00000020372",5119,0.480953311193593,"receptor for activated C kinase 1 [Source:MGI Symbol;Acc:MGI:101849]","protein_coding","chromosome","14694"
"ENSMUSG00000022248","Rad1","ENSMUSG00000022248",7400,0.438243243243243,"RAD1 checkpoint DNA exonuclease [Source:MGI Symbol;Acc:MGI:1316678]","protein_coding","chromosome","19355"
"ENSMUSG00000021635","Rad17","ENSMUSG00000021635",8072,0.405227948463826,"RAD17 checkpoint clamp loader component [Source:MGI Symbol;Acc:MGI:1333807]","protein_coding","chromosome","19356"
"ENSMUSG00000030254","Rad18","ENSMUSG00000030254",5796,0.429779158040028,"RAD18 E3 ubiquitin protein ligase [Source:MGI Symbol;Acc:MGI:1890476]","protein_coding","chromosome","58186"
"ENSMUSG00000022314","Rad21","ENSMUSG00000022314",4232,0.462429111531191,"RAD21 cohesin complex component [Source:MGI Symbol;Acc:MGI:108016]","protein_coding","chromosome","19357"
"ENSMUSG00000003813","Rad23a","ENSMUSG00000003813",2577,0.489716724873884,"RAD23 homolog A, nucleotide excision repair protein [Source:MGI Symbol;Acc:MGI:105126]","protein_coding","chromosome","19358"
"ENSMUSG00000028426","Rad23b","ENSMUSG00000028426",5733,0.422815279958137,"RAD23 homolog B, nucleotide excision repair protein [Source:MGI Symbol;Acc:MGI:105128]","protein_coding","chromosome","19359"
"ENSMUSG00000020380","Rad50","ENSMUSG00000020380",5375,0.447813953488372,"RAD50 double strand break repair protein [Source:MGI Symbol;Acc:MGI:109292]","protein_coding","chromosome","19360"
"ENSMUSG00000027323","Rad51","ENSMUSG00000027323",6649,0.442622950819672,"RAD51 recombinase [Source:MGI Symbol;Acc:MGI:97890]","protein_coding","chromosome","19361"
"ENSMUSG00000030346","Rad51ap1","ENSMUSG00000030346",4813,0.443174735092458,"RAD51 associated protein 1 [Source:MGI Symbol;Acc:MGI:1098224]","protein_coding","chromosome","19362"
"ENSMUSG00000059060","Rad51b","ENSMUSG00000059060",3757,0.448496140537663,"RAD51 paralog B [Source:MGI Symbol;Acc:MGI:1099436]","protein_coding","chromosome","19363"
"ENSMUSG00000007646","Rad51c","ENSMUSG00000007646",4384,0.457344890510949,"RAD51 paralog C [Source:MGI Symbol;Acc:MGI:2150020]","protein_coding","chromosome","114714"
"ENSMUSG00000018841","Rad51d","ENSMUSG00000018841",3714,0.514001077005924,"RAD51 paralog D [Source:MGI Symbol;Acc:MGI:1261809]","protein_coding","chromosome","19364"
"ENSMUSG00000030166","Rad52","ENSMUSG00000030166",5752,0.461404728789986,"RAD52 homolog, DNA repair protein [Source:MGI Symbol;Acc:MGI:101949]","protein_coding","chromosome","19365"
"ENSMUSG00000078773","Rad54b","ENSMUSG00000078773",5782,0.418367346938776,"RAD54 homolog B (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:3605986]","protein_coding","chromosome","623474"
"ENSMUSG00000028702","Rad54l","ENSMUSG00000028702",7706,0.453153386971191,"RAD54 like (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:894697]","protein_coding","chromosome","19366"
"ENSMUSG00000040661","Rad54l2","ENSMUSG00000040661",11828,0.445214744673656,"RAD54 like 2 (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1933196]","protein_coding","chromosome","81000"
"ENSMUSG00000024824","Rad9a","ENSMUSG00000024824",2362,0.538103302286198,"RAD9 checkpoint clamp component A [Source:MGI Symbol;Acc:MGI:1328356]","protein_coding","chromosome","19367"
"ENSMUSG00000038569","Rad9b","ENSMUSG00000038569",4322,0.442619157797316,"RAD9 checkpoint clamp component B [Source:MGI Symbol;Acc:MGI:2385231]","protein_coding","chromosome","231724"
"ENSMUSG00000029576","Radil","ENSMUSG00000029576",4803,0.490734957318343,"Ras association and DIL domains [Source:MGI Symbol;Acc:MGI:2443088]","protein_coding","chromosome","231858"
"ENSMUSG00000027509","Rae1","ENSMUSG00000027509",2554,0.525450274079875,"ribonucleic acid export 1 [Source:MGI Symbol;Acc:MGI:1913929]","protein_coding","chromosome","66679"
"ENSMUSG00000078452","Raet1d","ENSMUSG00000078452",1441,0.442748091603053,"retinoic acid early transcript delta [Source:MGI Symbol;Acc:MGI:1861032]","protein_coding","chromosome","56554"
"ENSMUSG00000053219","Raet1e","ENSMUSG00000053219",2159,0.464103751736915,"retinoic acid early transcript 1E [Source:MGI Symbol;Acc:MGI:2675273]","protein_coding","chromosome","379043"
"ENSMUSG00000000441","Raf1","ENSMUSG00000000441",6845,0.463842220598977,"v-raf-leukemia viral oncogene 1 [Source:MGI Symbol;Acc:MGI:97847]","protein_coding","chromosome","110157"
"ENSMUSG00000061311","Rag1","ENSMUSG00000061311",6608,0.419642857142857,"recombination activating 1 [Source:MGI Symbol;Acc:MGI:97848]","protein_coding","chromosome","19373"
"ENSMUSG00000062115","Rai1","ENSMUSG00000062115",9591,0.602022729642373,"retinoic acid induced 1 [Source:MGI Symbol;Acc:MGI:103291]","protein_coding","chromosome","19377"
"ENSMUSG00000022246","Rai14","ENSMUSG00000022246",8462,0.458402268967147,"retinoic acid induced 14 [Source:MGI Symbol;Acc:MGI:1922896]","protein_coding","chromosome","75646"
"ENSMUSG00000043518","Rai2","ENSMUSG00000043518",2403,0.533499791926758,"retinoic acid induced 2 [Source:MGI Symbol;Acc:MGI:1344378]","protein_coding","chromosome","24004"
"ENSMUSG00000008859","Rala","ENSMUSG00000008859",2899,0.484994825802001,"v-ral simian leukemia viral oncogene A (ras related) [Source:MGI Symbol;Acc:MGI:1927243]","protein_coding","chromosome","56044"
"ENSMUSG00000004451","Ralb","ENSMUSG00000004451",4930,0.505679513184584,"v-ral simian leukemia viral oncogene B [Source:MGI Symbol;Acc:MGI:1927244]","protein_coding","chromosome","64143"
"ENSMUSG00000024096","Ralbp1","ENSMUSG00000024096",4790,0.537369519832985,"ralA binding protein 1 [Source:MGI Symbol;Acc:MGI:108466]","protein_coding","chromosome","19765"
"ENSMUSG00000021027","Ralgapa1","ENSMUSG00000021027",12315,0.392285830288266,"Ral GTPase activating protein, alpha subunit 1 [Source:MGI Symbol;Acc:MGI:1931050]","protein_coding","chromosome","56784"
"ENSMUSG00000037110","Ralgapa2","ENSMUSG00000037110",18811,0.427090532135453,"Ral GTPase activating protein, alpha subunit 2 (catalytic) [Source:MGI Symbol;Acc:MGI:3036245]","protein_coding","chromosome","241694"
"ENSMUSG00000027652","Ralgapb","ENSMUSG00000027652",12992,0.435575738916256,"Ral GTPase activating protein, beta subunit (non-catalytic) [Source:MGI Symbol;Acc:MGI:2444531]","protein_coding","chromosome","228850"
"ENSMUSG00000026821","Ralgds","ENSMUSG00000026821",6345,0.595271867612293,"ral guanine nucleotide dissociation stimulator [Source:MGI Symbol;Acc:MGI:107485]","protein_coding","chromosome","19730"
"ENSMUSG00000038831","Ralgps1","ENSMUSG00000038831",7657,0.50737886900875,"Ral GEF with PH domain and SH3 binding motif 1 [Source:MGI Symbol;Acc:MGI:1922008]","protein_coding","chromosome","241308"
"ENSMUSG00000026594","Ralgps2","ENSMUSG00000026594",12085,0.437236243276789,"Ral GEF with PH domain and SH3 binding motif 2 [Source:MGI Symbol;Acc:MGI:1925505]","protein_coding","chromosome","78255"
"ENSMUSG00000027593","Raly","ENSMUSG00000027593",3292,0.528250303766707,"hnRNP-associated with lethal yellow [Source:MGI Symbol;Acc:MGI:97850]","protein_coding","chromosome","19383"
"ENSMUSG00000039717","Ralyl","ENSMUSG00000039717",3672,0.433006535947712,"RALY RNA binding protein-like [Source:MGI Symbol;Acc:MGI:1924147]","protein_coding","chromosome","76897"
"ENSMUSG00000038646","Ramac","ENSMUSG00000038646",1741,0.441125789775991,"RNA guanine-7 methyltransferase activating subunit [Source:MGI Symbol;Acc:MGI:1914398]","protein_coding","chromosome","67148"
"ENSMUSG00000034353","Ramp1","ENSMUSG00000034353",3022,0.537723362011913,"receptor (calcitonin) activity modifying protein 1 [Source:MGI Symbol;Acc:MGI:1858418]","protein_coding","chromosome","51801"
"ENSMUSG00000001240","Ramp2","ENSMUSG00000001240",3301,0.565586186004241,"receptor (calcitonin) activity modifying protein 2 [Source:MGI Symbol;Acc:MGI:1859650]","protein_coding","chromosome","54409"
